"pile_id","station_id","label","network","connector_type","power_kw","price_per_kwh","deployment_stage","operational_state","is_synthetic","synthetic_fields","source_name","source_station_record_id","dataset"
"mevnet-783-pile-012","mevnet-783","Bay 12","chargEV","CCS2","180","1.65","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","783","full"
"mevnet-783-pile-013","mevnet-783","Bay 13","chargEV","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","783","full"
"mevnet-783-pile-014","mevnet-783","Bay 14","chargEV","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","783","full"
"mevnet-784-pile-001","mevnet-784","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","784","full"
"mevnet-784-pile-002","mevnet-784","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","784","full"
"mevnet-784-pile-003","mevnet-784","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","784","full"
"mevnet-784-pile-004","mevnet-784","Bay 04",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","784","full"
"mevnet-784-pile-005","mevnet-784","Bay 05",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","784","full"
"mevnet-784-pile-006","mevnet-784","Bay 06",,"CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","784","full"
"mevnet-785-pile-001","mevnet-785","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","785","full"
"mevnet-786-pile-001","mevnet-786","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","786","full"
"mevnet-786-pile-002","mevnet-786","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","786","full"
"mevnet-787-pile-001","mevnet-787","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","787","full"
"mevnet-787-pile-002","mevnet-787","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","787","full"
"mevnet-787-pile-003","mevnet-787","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","787","full"
"mevnet-787-pile-004","mevnet-787","Bay 04",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","787","full"
"mevnet-788-pile-001","mevnet-788","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","788","full"
"mevnet-788-pile-002","mevnet-788","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","788","full"
"mevnet-788-pile-003","mevnet-788","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","788","full"
"mevnet-788-pile-004","mevnet-788","Bay 04",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","788","full"
"mevnet-788-pile-005","mevnet-788","Bay 05",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","788","full"
"mevnet-788-pile-006","mevnet-788","Bay 06",,"CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","788","full"
"mevnet-789-pile-001","mevnet-789","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","789","full"
"mevnet-789-pile-002","mevnet-789","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","789","full"
"mevnet-789-pile-003","mevnet-789","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","789","full"
"mevnet-790-pile-001","mevnet-790","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","790","full"
"mevnet-790-pile-002","mevnet-790","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","790","full"
"mevnet-790-pile-003","mevnet-790","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","790","full"
"mevnet-791-pile-001","mevnet-791","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","791","full"
"mevnet-791-pile-002","mevnet-791","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","791","full"
"mevnet-791-pile-003","mevnet-791","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","791","full"
"mevnet-792-pile-001","mevnet-792","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","792","full"
"mevnet-792-pile-002","mevnet-792","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","792","full"
"mevnet-792-pile-003","mevnet-792","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","792","full"
"mevnet-793-pile-001","mevnet-793","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","793","full"
"mevnet-793-pile-002","mevnet-793","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","793","full"
"mevnet-793-pile-003","mevnet-793","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","793","full"
"mevnet-793-pile-004","mevnet-793","Bay 04",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","793","full"
"mevnet-794-pile-001","mevnet-794","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","794","full"
"mevnet-794-pile-002","mevnet-794","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","794","full"
"mevnet-795-pile-001","mevnet-795","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","795","full"
"mevnet-795-pile-002","mevnet-795","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","795","full"
"mevnet-796-pile-001","mevnet-796","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","796","full"
"mevnet-796-pile-002","mevnet-796","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","796","full"
"mevnet-796-pile-003","mevnet-796","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","796","full"
"mevnet-797-pile-001","mevnet-797","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","797","full"
"mevnet-797-pile-002","mevnet-797","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","797","full"
"mevnet-798-pile-001","mevnet-798","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","798","full"
"mevnet-798-pile-002","mevnet-798","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","798","full"
"mevnet-799-pile-001","mevnet-799","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","799","full"
"mevnet-799-pile-002","mevnet-799","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","799","full"
"mevnet-800-pile-001","mevnet-800","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","800","full"
"mevnet-800-pile-002","mevnet-800","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","800","full"
"mevnet-801-pile-001","mevnet-801","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","801","full"
"mevnet-801-pile-002","mevnet-801","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","801","full"
"mevnet-802-pile-001","mevnet-802","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","802","full"
"mevnet-802-pile-002","mevnet-802","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","802","full"
